time_ms,reading,bpm,leads_off
3817526,476,0,0
3817571,492,0,0
3817616,483,0,0
3817661,496,0,0
3817745,488,0,0
3817789,514,0,0
3817833,497,0,0
3817878,497,0,0
3817921,527,0,0
3817966,498,0,0
3818011,510,0,0
3818056,438,0,0
3818101,506,0,0
3818146,510,0,0
3818191,544,0,0
3818238,586,0,0
3818284,573,0,0
3818331,480,0,0
3818375,490,0,0
3818420,501,0,0
3818506,507,0,0
3818551,500,0,0
3818596,495,0,0
3818640,538,0,0
3818685,517,0,0
3818730,502,0,0
3818775,799,0,0
3818821,509,0,0
3818866,504,0,0
3818913,517,0,0
3818958,565,0,0
3819003,585,0,0
3819050,489,0,0
3819097,476,0,0
3819144,489,0,0
3819191,512,0,0
3819278,494,0,0
3819323,519,0,0
3819369,504,0,0
3819414,484,0,0
3819461,404,0,0
3819506,500,0,0
3819553,513,0,0
3819600,519,0,0
3819646,556,0,0
3819693,550,0,0
3819739,487,0,0
3819785,484,0,0
3819833,484,0,0
3819879,488,0,0
3819926,491,0,0
3819973,518,0,0
3820062,483,0,0
3820110,810,0,0
3820157,503,0,0
3820205,514,0,0
3820253,520,0,0
3820300,539,0,0
3820347,573,0,0
3820394,487,0,0
3820441,481,0,0
3820488,494,0,0
3820537,506,0,0
3820584,495,0,0
3820633,490,0,0
3820680,500,0,0
3820727,496,0,0
3820775,501,0,0
3820865,474,0,0
3820912,501,0,0
3820960,517,0,0
3821007,573,0,0
3821057,578,0,0
3821106,490,0,0
3821154,496,0,0
3821202,495,0,0
3821251,500,0,0
3821299,491,0,0
3821348,485,0,0
3821397,487,0,0
3821445,500,0,0
3821494,515,0,0
3821543,509,0,0
3821591,520,0,0
3821681,477,0,0
3821730,499,0,0
3821778,510,0,0
3821828,557,0,0
3821876,566,0,0
3821926,475,0,0
3821976,478,0,0
3822024,491,0,0
3822075,490,0,0
3822123,499,0,0
3822175,501,0,0
3822225,499,0,0
3822276,500,0,0
3822327,496,0,0
3822378,502,0,0
3822428,494,0,0
3822520,505,0,0
3822570,519,0,0
3822621,536,0,0
3822671,578,0,0
3822721,577,0,0
3822771,490,0,0
3822822,493,0,0
3822873,508,0,0
3822924,502,0,0
3822975,501,0,0
3823026,497,0,0
3823075,504,0,0
3823128,503,0,0
3823179,498,0,0
3823231,660,0,0
3823282,512,0,0
3823376,516,0,0
3823428,545,0,0
3823479,569,0,0
3823529,485,0,0
3823581,476,0,0
3823633,487,0,0
3823684,500,0,0
3823737,510,0,0
3823788,515,0,0
3823841,519,0,0
3823892,505,0,0
3823943,826,0,0
3823995,489,0,0
3824049,507,0,0
3824102,539,0,0
3824155,595,0,0
3824249,467,0,0
3824300,480,0,0
3824352,500,0,0
3824403,509,0,0
3824456,514,0,0
3824509,517,0,0
3824561,499,0,0
3824613,498,0,0
3824665,508,0,0
3824720,504,0,0
3824774,529,0,0
3824827,560,0,0
3824880,563,0,0
3824934,478,0,0
3824986,487,0,0
3825039,510,0,0
3825133,493,0,0
3825185,508,0,0
3825239,537,0,0
3825291,501,0,0
3825344,567,0,0
3825397,515,0,0
3825449,494,0,0
3825502,526,0,0
3825556,576,0,0
3825609,568,0,0
3825662,468,0,0
3825716,479,0,0
3825769,502,0,0
3825822,508,0,0
3825875,503,0,0
3825928,498,0,0
3826022,527,0,0
3826074,512,0,0
3826127,412,0,0
3826181,485,0,0
3826235,522,0,0
3826289,561,0,0
3826344,579,0,0
3826397,477,0,0
3826452,488,0,0
3826507,496,0,0
3826561,483,0,0
3826615,485,0,0
3826669,501,0,0
3826725,522,0,0
3826780,489,0,0
3826835,519,0,0
3826970,518,0,0
3827008,533,0,0
3827047,541,0,0
3827087,591,0,0
3827127,506,0,0
3827166,465,0,0
3827205,494,0,0
3827245,491,0,0
3827284,495,0,0
3827323,504,0,0
3827366,490,0,0
3827405,513,0,0
3827444,511,0,0
3827484,505,0,0
3827524,512,0,0
3827563,907,0,0
3827645,492,0,0
3827686,521,0,0
3827726,532,0,0
3827766,557,0,0
3827808,572,0,0
3827848,488,0,0
3827889,498,0,0
3827930,485,0,0
3827970,514,0,0
3828010,500,0,0
3828052,503,0,0
3828092,512,0,0
3828132,511,0,0
3828172,513,0,0
3828221,613,0,0
3828261,439,0,0
3828345,496,0,0
3828385,528,0,0
3828427,554,0,0
3828468,587,0,0
3828509,494,0,0
3828551,477,0,0
3828593,482,0,0
3828635,498,0,0
3828676,496,0,0
3828717,493,0,0
3828760,495,0,0
3828801,528,0,0
3828844,499,0,0
3828886,507,0,0
3828929,951,0,0
3828970,507,0,0
3829053,518,0,0
3829095,524,0,0
3829137,579,0,0
3829179,541,0,0
3829222,485,0,0
3829263,468,0,0
3829305,496,0,0
3829348,486,0,0
3829390,503,0,0
3829433,483,0,0
3829477,485,0,0
3829520,526,0,0
3829564,486,0,0
3829607,500,0,0
3829650,937,0,0
3829692,485,0,0
3829778,504,0,0
3829821,554,0,0
3829863,565,0,0
3829907,528,0,0
3829950,472,0,0
3829994,483,0,0
3830038,504,0,0
3830081,488,0,0
3830124,495,0,0
3830168,500,0,0
3830213,490,0,0
3830258,508,0,0
3830303,522,0,0
3830347,482,0,0
3830390,520,0,0
3830434,417,0,0
3830519,514,0,0
3830563,511,0,0
3830606,573,0,0
3830650,579,0,0
3830695,479,0,0
3830741,484,0,0
3830784,489,0,0
3830830,483,0,0
3830875,494,0,0
3830919,505,0,0
3830964,486,0,0
3831009,506,0,0
3831054,533,0,0
3831100,511,0,0
3831144,497,0,0
3831189,940,0,0
3831275,508,0,0
3831321,537,0,0
3831365,534,0,0
3831410,577,0,0
3831456,525,0,0
3831502,491,0,0
3831548,484,0,0
3831594,488,0,0
3831639,512,0,0
3831684,495,0,0
3831728,492,0,0
3831773,515,0,0
3831819,509,0,0
3831865,524,0,0
3831910,439,0,0
3831956,504,0,0
3832042,519,0,0
3832089,568,0,0
3832134,559,0,0
3832180,477,0,0
3832227,480,0,0
3832274,499,0,0
3832320,507,0,0
3832367,493,0,0
3832414,489,0,0
3832461,506,0,0
3832507,509,0,0
3832554,728,0,0
3832602,530,0,0
3832648,499,0,0
3832696,514,0,0
3832741,551,0,0
3832830,505,0,0
3832878,464,0,0
3832926,482,0,0
3832973,500,0,0
3833020,500,0,0
3833066,494,0,0
3833114,501,0,0
3833161,497,0,0
3833209,498,0,0
3833255,844,0,0
3833301,493,0,0
3833349,504,0,0
3833396,518,0,0
3833444,563,0,0
3833492,570,0,0
3833540,483,0,0
3833629,479,0,0
3833675,497,0,0
3833722,502,0,0
3833770,513,0,0
3833817,507,0,0
3833868,516,0,0
3833916,500,0,0
3833965,823,0,0
3834013,478,0,0
3834061,493,0,0
3834109,523,0,0
3834156,575,0,0
3834206,576,0,0
3834255,492,0,0
3834305,496,0,0
3834353,508,0,0
3834444,486,0,0
3834492,494,0,0
3834541,501,0,0
3834591,509,0,0
3834640,524,0,0
3834689,511,0,0
3834738,657,0,0
3834787,514,0,0
3834836,526,0,0
3834886,546,0,0
3834937,590,0,0
3834987,551,0,0
3835037,493,0,0
3835086,499,0,0
3835137,504,0,0
3835186,509,0,0
3835276,504,0,0
3835326,503,0,0
3835376,508,0,0
3835427,498,0,0
3835478,833,0,0
3835530,487,0,0
3835581,507,0,0
3835632,529,0,0
3835683,570,0,0
3835734,533,0,0
3835784,485,0,0
3835835,501,0,0
3835885,507,0,0
3835937,508,0,0
3835987,509,0,0
3836037,514,0,0
3836132,492,0,0
3836184,935,0,0
3836237,501,0,0
3836288,511,0,0
3836340,537,0,0
3836392,570,0,0
3836443,525,0,0
3836496,461,0,0
3836547,470,0,0
3836597,481,0,0
3836650,497,0,0
3836702,513,0,0
3836755,510,0,0
3836807,521,0,0
3836860,493,0,0
3836911,641,0,0
3837004,510,0,0
3837060,511,0,0
3837111,544,0,0
3837163,568,0,0
3837216,472,0,0
3837269,477,0,0
3837321,502,0,0
3837372,499,0,0
3837425,487,0,0
3837478,492,0,0
3837530,487,0,0
3837583,516,0,0
3837637,510,0,0
3837690,978,0,0
3837743,488,0,0
3837796,495,0,0
3837892,569,0,0
3837944,536,0,0
3837996,459,0,0
3838049,478,0,0
3838102,494,0,0
3838154,507,0,0
3838207,499,0,0
3838260,489,0,0
3838313,494,0,0
3838366,512,0,0
3838419,513,0,0
3838472,599,0,0
3838529,496,0,0
3838583,514,0,0
3838637,558,0,0
3838690,592,0,0
3838785,488,0,0
3838839,504,0,0
3838894,497,0,0
3838949,497,0,0
3839004,516,0,0
3839057,515,0,0
3839111,495,0,0
3839167,939,0,0
3839222,506,0,0
3839275,505,0,0
3839329,517,0,0
3839385,577,0,0
3839440,503,0,0
3839494,467,0,0
3839550,486,0,0
3839607,497,0,0
3839740,516,0,0
3839780,491,0,0
3839820,501,0,0
3839858,909,0,0
3839897,479,0,0
3839937,509,0,0
3839976,515,0,0
3840016,535,0,0
3840055,584,0,0
3840095,570,0,0
3840136,499,0,0
3840175,475,0,0
3840214,480,0,0
3840254,507,0,0
3840294,487,0,0
3840334,507,0,0
3840415,515,0,0
3840456,515,0,0
3840495,488,0,0
3840535,824,0,0
3840576,529,0,0
3840617,505,0,0
3840658,510,0,0
3840698,528,0,0
3840739,576,0,0
3840780,576,0,0
3840821,495,0,0
3840862,463,0,0
3840902,492,0,0
3840946,486,0,0
3840988,509,0,0
3841030,486,0,0
3841113,500,0,0
3841156,527,0,0
3841198,495,0,0
3841239,559,0,0
3841280,426,0,0
3841323,507,0,0
3841364,502,0,0
3841405,538,0,0
3841446,552,0,0
3841488,598,0,0
3841530,490,0,0
3841573,477,0,0
3841615,483,0,0
3841657,496,0,0
3841698,499,0,0
3841744,489,0,0
3841828,493,0,0
3841871,521,0,0
3841912,512,0,0
3841954,516,0,0
3841996,531,0,0
3842038,444,0,0
3842081,498,0,0
3842123,523,0,0
3842166,528,0,0
3842209,561,0,0
3842251,596,0,0
3842293,492,0,0
3842335,490,0,0
3842378,476,0,0
3842421,509,0,0
3842465,494,0,0
3842550,502,0,0
3842593,495,0,0
3842636,533,0,0
3842679,508,0,0
3842722,520,0,0
3842765,852,0,0
3842809,505,0,0
3842855,514,0,0
3842897,507,0,0
3842941,537,0,0
3842985,587,0,0
3843030,523,0,0
3843074,482,0,0
3843118,496,0,0
3843161,484,0,0
3843205,501,0,0
3843290,501,0,0
3843333,510,0,0
3843378,492,0,0
3843421,509,0,0
3843466,842,0,0
3843509,483,0,0
3843553,516,0,0
3843597,505,0,0
3843641,537,0,0
3843685,584,0,0
3843729,491,0,0
3843773,482,0,0
3843818,497,0,0
3843862,482,0,0
3843907,492,0,0
3843951,503,0,0
3844038,519,0,0
3844082,494,0,0
3844127,899,0,0
3844172,503,0,0
3844219,515,0,0
3844264,516,0,0
3844311,537,0,0
3844356,585,0,0
3844402,508,0,0
3844446,468,0,0
3844492,482,0,0
3844537,509,0,0
3844584,506,0,0
3844630,491,0,0
3844676,508,0,0
3844722,513,0,0
3844809,944,0,0
3844853,496,0,0
3844899,494,0,0
3844944,508,0,0
3844989,551,0,0
3845036,597,0,0
3845082,485,0,0
3845130,459,0,0
3845177,473,0,0
3845223,494,0,0
3845270,505,0,0
3845318,503,0,0
3845364,489,0,0
3845411,506,0,0
3845457,504,0,0
3845506,496,0,0
3845596,493,0,0
3845644,503,0,0
3845691,536,0,0
3845738,590,0,0
3845785,569,0,0
3845832,478,0,0
3845880,479,0,0
3845928,481,0,0
3845975,489,0,0
3846023,501,0,0
3846076,495,0,0
3846123,504,0,0
3846170,529,0,0
3846219,519,0,0
3846266,521,0,0
3846315,493,0,0
3846403,528,0,0
3846452,544,0,0
3846499,574,0,0
3846546,519,0,0
3846594,469,0,0
3846643,476,0,0
3846692,483,0,0
3846742,483,0,0
3846790,496,0,0
3846840,504,0,0
3846889,525,0,0
3846941,495,0,0
3846989,939,0,0
3847039,497,0,0
3847087,517,0,0
3847138,530,0,0
3847229,559,0,0
3847279,469,0,0
3847328,468,0,0
3847377,478,0,0
3847427,480,0,0
3847476,484,0,0
3847525,492,0,0
3847574,488,0,0
3847624,510,0,0
3847674,484,0,0
3847723,495,0,0
3847774,507,0,0
3847825,536,0,0
3847875,571,0,0
3847925,476,0,0
3847977,467,0,0
3848068,507,0,0
3848119,507,0,0
3848168,516,0,0
3848217,512,0,0
3848269,514,0,0
3848320,459,0,0
3848371,507,0,0
3848423,515,0,0
3848473,545,0,0
3848524,580,0,0
3848576,492,0,0
3848627,470,0,0
3848678,483,0,0
3848730,495,0,0
3848782,499,0,0
3848834,513,0,0
3848927,498,0,0
3848979,482,0,0
3849029,440,0,0
3849080,491,0,0
3849131,516,0,0
3849182,549,0,0
3849233,591,0,0
3849285,500,0,0
3849337,488,0,0
3849389,497,0,0
3849441,497,0,0
3849492,492,0,0
3849543,491,0,0
3849596,494,0,0
3849649,524,0,0
3849701,529,0,0
3849794,916,0,0
3849847,490,0,0
3849898,507,0,0
3849950,536,0,0
3850003,588,0,0
3850059,498,0,0
3850112,460,0,0
3850164,478,0,0
3850217,501,0,0
3850269,506,0,0
3850321,502,0,0
3850376,486,0,0
3850428,489,0,0
3850482,522,0,0
3850534,519,0,0
3850587,513,0,0
3850681,507,0,0
3850735,531,0,0
3850789,550,0,0
3850841,587,0,0
3850894,487,0,0
3850947,476,0,0
3851000,501,0,0
3851052,511,0,0
3851106,496,0,0
3851159,492,0,0
3851212,499,0,0
3851265,517,0,0
3851319,522,0,0
3851372,807,0,0
3851426,488,0,0
3851479,502,0,0
3851574,556,0,0
3851628,548,0,0
3851683,495,0,0
3851737,498,0,0
3851795,484,0,0
3851848,494,0,0
3851903,509,0,0
3851958,507,0,0
3852013,490,0,0
3852066,630,0,0
3852120,514,0,0
3852176,496,0,0
3852230,515,0,0
3852284,576,0,0
3852340,514,0,0
3852432,480,0,0
3852513,487,0,0
3852553,500,0,0
3852593,481,0,0
3852632,502,0,0
3852670,519,0,0
3852709,509,0,0
3852748,498,0,0
3852788,550,0,0
3852829,398,0,0
3852870,503,0,0
3852911,497,0,0
3852950,535,0,0
3852990,548,0,0
3853030,584,0,0
3853070,531,0,0
3853111,466,0,0
3853193,481,0,0
3853234,506,0,0
3853274,496,0,0
3853315,500,0,0
3853354,504,0,0
3853394,491,0,0
3853433,515,0,0
3853474,519,0,0
3853514,516,0,0
3853557,497,0,0
3853599,915,0,0
3853640,516,0,0
3853682,508,0,0
3853722,513,0,0
3853764,540,0,0
3853806,568,0,0
3853888,484,0,0
3853930,468,0,0
3853972,482,0,0
3854012,484,0,0
3854054,503,0,0
3854096,489,0,0
3854137,500,0,0
3854180,498,0,0
3854221,507,0,0
3854263,500,0,0
3854305,511,0,0
3854347,525,0,0
3854389,513,0,0
3854433,513,0,0
3854475,783,0,0
3854519,508,0,0
3854602,539,0,0
3854645,541,0,0
3854686,592,0,0
3854729,531,0,0
3854771,479,0,0
3854814,481,0,0
3854858,483,0,0
3854901,508,0,0
3854945,483,0,0
3854986,507,0,0
3855029,494,0,0
3855071,503,0,0
3855113,496,0,0
3855156,511,0,0
3855201,539,0,0
3855245,503,0,0
3855331,536,0,0
3855375,502,0,0
3855418,533,0,0
3855461,533,0,0
3855505,579,0,0
3855550,583,0,0
3855594,477,0,0
3855638,486,0,0
3855683,505,0,0
3855727,494,0,0
3855770,506,0,0
3855814,505,0,0
3855857,495,0,0
3855903,530,0,0
3855948,518,0,0
3855995,500,0,0
3856079,490,0,0
3856124,498,0,0
3856167,532,0,0
3856212,534,0,0
3856256,568,0,0
3856299,515,0,0
3856343,466,0,0
3856388,476,0,0
3856432,498,0,0
3856476,479,0,0
3856520,489,0,0
3856566,506,0,0
3856611,497,0,0
3856656,495,0,0
3856702,655,0,0
3856748,524,0,0
3856835,523,0,0
3856880,535,0,0
3856926,565,0,0
3856970,544,0,0
3857015,481,0,0
3857061,473,0,0
3857107,487,0,0
3857151,506,0,0
3857198,503,0,0
3857244,490,0,0
3857289,507,0,0
3857334,515,0,0
3857379,488,0,0
3857425,380,0,0
3857472,489,0,0
3857518,522,0,0
3857604,568,0,0
3857650,581,0,0
3857695,471,0,0
3857741,468,0,0
3857788,487,0,0
3857835,509,0,0
3857881,507,0,0
3857927,491,0,0
3857973,508,0,0
3858019,523,0,0
3858065,509,0,0
3858111,864,0,0
3858158,489,0,0
3858205,497,0,0
3858252,529,0,0
3858299,562,0,0
3858387,501,0,0
3858434,484,0,0
3858480,486,0,0
3858527,482,0,0
3858575,481,0,0
3858622,488,0,0
3858670,496,0,0
3858718,516,0,0
3858764,510,0,0
3858811,496,0,0
3858859,933,0,0
3858906,489,0,0
3858953,509,0,0
3859001,533,0,0
3859050,573,0,0
3859099,585,0,0
3859187,471,0,0
3859236,499,0,0
3859283,512,0,0
3859330,501,0,0
3859379,499,0,0
3859428,495,0,0
3859476,501,0,0
3859525,507,0,0
3859574,501,0,0
3859622,647,0,0
3859671,500,0,0
3859720,513,0,0
3859770,533,0,0
3859819,576,0,0
3859869,552,0,0
3859921,480,0,0
3860012,496,0,0
3860063,507,0,0
3860113,500,0,0
3860163,504,0,0
3860212,512,0,0
3860262,502,0,0
3860312,618,0,0
3860362,518,0,0
3860413,503,0,0
3860463,530,0,0
3860512,548,0,0
3860563,576,0,0
3860612,486,0,0
3860661,479,0,0
3860711,494,0,0
3860762,502,0,0
3860855,505,0,0
3860906,499,0,0
3860955,490,0,0
3861005,475,0,0
3861056,484,0,0
3861105,500,0,0
3861157,521,0,0
3861208,566,0,0
3861259,498,0,0
3861310,468,0,0
3861361,482,0,0
3861414,498,0,0
3861464,503,0,0
3861514,508,0,0
3861566,529,0,0
3861619,502,0,0
3861714,502,0,0
3861765,520,0,0
3861817,538,0,0
3861868,584,0,0
3861919,539,0,0
3861969,477,0,0
3862020,481,0,0
3862073,484,0,0
3862124,481,0,0
3862175,488,0,0
3862228,500,0,0
3862281,522,0,0
3862334,506,0,0
3862387,614,0,0
3862440,483,0,0
3862493,502,0,0
3862587,576,0,0
3862639,513,0,0
3862690,465,0,0
3862742,478,0,0
3862795,494,0,0
3862847,500,0,0
3862899,511,0,0
3862950,513,0,0
3863003,507,0,0
3863055,517,0,0
3863107,498,0,0
3863159,497,0,0
3863212,389,0,0
3863264,508,0,0
3863316,528,0,0
3863369,545,0,0
3863463,510,0,0
3863517,487,0,0
3863569,489,0,0
3863622,487,0,0
3863675,483,0,0
3863727,487,0,0
3863782,509,0,0
3863834,508,0,0
3863890,495,0,0
3863942,513,0,0
3863997,517,0,0
3864050,947,0,0
3864103,504,0,0
3864156,507,0,0
3864209,526,0,0
3864264,592,0,0
3864360,470,0,0
3864413,494,0,0
3864468,505,0,0
3864521,486,0,0
3864575,486,0,0
3864630,503,0,0
3864691,502,0,0
3864745,501,0,0
3864799,958,0,0
3864855,493,0,0
3864909,497,0,0
3864963,537,0,0
3865020,579,0,0
3865075,488,0,0
3865129,487,0,0
3865221,488,0,0
3865303,497,0,0
3865343,506,0,0
3865383,518,0,0
3865421,491,0,0
3865462,647,0,0
3865502,475,0,0
3865542,483,0,0
3865582,524,0,0
3865622,512,0,0
3865661,541,0,0
3865700,587,0,0
3865740,497,0,0
3865780,483,0,0
3865819,483,0,0
3865860,481,0,0
3865900,500,0,0
3865982,508,0,0
3866023,499,0,0
3866062,513,0,0
3866102,505,0,0
3866143,926,0,0
3866184,501,0,0
3866224,491,0,0
3866265,527,0,0
3866306,527,0,0
3866346,582,0,0
3866387,556,0,0
3866429,482,0,0
3866469,472,0,0
3866510,477,0,0
3866552,501,0,0
3866593,491,0,0
3866676,487,0,0
3866716,523,0,0
3866758,497,0,0
3866799,502,0,0
3866841,722,0,0
3866883,536,0,0
3866925,487,0,0
3866966,521,0,0
3867008,518,0,0
3867049,574,0,0
3867092,565,0,0
3867134,497,0,0
3867176,471,0,0
3867218,490,0,0
3867261,495,0,0
3867304,491,0,0
3867386,499,0,0
3867429,504,0,0
3867470,496,0,0
3867513,516,0,0
3867556,497,0,0
3867598,526,0,0
3867640,509,0,0
3867683,548,0,0
3867725,511,0,0
3867768,518,0,0
3867809,817,0,0
3867854,499,0,0
3867898,527,0,0
3867942,522,0,0
3867985,557,0,0
3868029,589,0,0
3868113,487,0,0
3868156,472,0,0
3868198,505,0,0
3868241,491,0,0
3868284,506,0,0
3868328,497,0,0
3868373,489,0,0
3868416,516,0,0
3868460,500,0,0
3868505,498,0,0
3868549,525,0,0
3868594,512,0,0
3868637,522,0,0
3868681,527,0,0
3868724,496,0,0
3868768,409,0,0
3868854,512,0,0
3868899,546,0,0
3868943,558,0,0
3868987,583,0,0
3869031,513,0,0
3869076,470,0,0
3869121,477,0,0
3869166,499,0,0
3869211,485,0,0
3869255,479,0,0
3869299,510,0,0
3869342,487,0,0
3869386,498,0,0
3869432,515,0,0
3869477,517,0,0
3869522,499,0,0
3869609,826,0,0
3869653,486,0,0
3869698,517,0,0
3869743,519,0,0
3869788,541,0,0
3869835,582,0,0
3869882,502,0,0
3869927,468,0,0
3869973,475,0,0
3870021,484,0,0
3870065,507,0,0
3870111,492,0,0
3870157,489,0,0
3870204,506,0,0
3870249,517,0,0
3870296,505,0,0
3870384,506,0,0
3870429,521,0,0
3870478,533,0,0
3870524,559,0,0
3870568,570,0,0
3870613,497,0,0
3870658,471,0,0
3870704,488,0,0
3870750,500,0,0
3870796,506,0,0
3870843,500,0,0
3870887,516,0,0
3870934,506,0,0
3870981,864,0,0
3871028,501,0,0
3871074,494,0,0
3871163,546,0,0
3871210,566,0,0
3871255,496,0,0
3871302,477,0,0
3871350,492,0,0
3871397,501,0,0
3871447,499,0,0
3871494,495,0,0
3871541,492,0,0
3871588,482,0,0
3871635,935,0,0
3871683,493,0,0
3871730,505,0,0
3871779,528,0,0
3871827,560,0,0
3871877,560,0,0
3871966,494,0,0
3872014,509,0,0
3872062,507,0,0
3872111,501,0,0
3872160,522,0,0
3872208,497,0,0
3872256,486,0,0
3872305,394,0,0
3872353,494,0,0
3872401,517,0,0
3872449,552,0,0
3872499,585,0,0
3872548,529,0,0
3872597,477,0,0
3872646,491,0,0
3872696,504,0,0
3872787,491,0,0
3872835,493,0,0
3872884,528,0,0
3872934,510,0,0
3872984,499,0,0
3873034,444,0,0
3873084,507,0,0
3873134,522,0,0
3873185,547,0,0
3873235,584,0,0
3873285,502,0,0
3873334,480,0,0
3873384,488,0,0
3873435,498,0,0
3873486,495,0,0
3873535,499,0,0
3873626,495,0,0
3873678,507,0,0
3873729,515,0,0
3873780,533,0,0
3873829,515,0,0
3873880,750,0,0
3873932,515,0,0
3873983,519,0,0
3874037,526,0,0
3874088,555,0,0
3874139,563,0,0
3874190,469,0,0
3874241,481,0,0
3874293,492,0,0
3874345,501,0,0
3874398,518,0,0
3874491,493,0,0
3874542,499,0,0
3874596,530,0,0
3874647,532,0,0
3874698,529,0,0
3874750,635,0,0
3874801,510,0,0
3874852,518,0,0
3874903,535,0,0
3874955,570,0,0
3875006,515,0,0
3875057,467,0,0
3875109,481,0,0
3875161,493,0,0
3875213,502,0,0
3875265,505,0,0
3875359,510,0,0
3875410,502,0,0
3875462,500,0,0
3875514,495,0,0
3875565,508,0,0
3875617,518,0,0
3875669,545,0,0
3875722,570,0,0
3875773,464,0,0
3875826,463,0,0
3875879,489,0,0
3875932,506,0,0
3875984,498,0,0
3876041,487,0,0
3876093,499,0,0
3876147,520,0,0
3876242,926,0,0
3876296,496,0,0
3876349,517,0,0
3876403,536,0,0
3876456,573,0,0
3876510,509,0,0
3876563,482,0,0
3876616,503,0,0
3876670,494,0,0
3876724,490,0,0
3876778,498,0,0
3876831,518,0,0
3876886,503,0,0
3876940,509,0,0
3876994,523,0,0
3877049,522,0,0
3877147,513,0,0
3877202,524,0,0
3877256,539,0,0
3877310,579,0,0
3877364,501,0,0
3877418,481,0,0
3877473,483,0,0
3877527,489,0,0
3877581,510,0,0
3877635,508,0,0
3877690,491,0,0
3877746,508,0,0
3877800,522,0,0
3877854,526,0,0
3877945,925,0,0
3877985,528,0,0
3878066,530,0,0
3878105,526,0,0
3878144,561,0,0
3878183,602,0,0
3878223,499,0,0
3878263,481,0,0
3878302,490,0,0
3878341,484,0,0
3878381,508,0,0
3878420,500,0,0
3878461,494,0,0
3878501,512,0,0
3878540,491,0,0
3878583,526,0,0
3878625,492,0,0
3878666,511,0,0
3878748,504,0,0
3878789,495,0,0
3878830,517,0,0
3878869,545,0,0
3878909,557,0,0
3878950,544,0,0
3878991,462,0,0
3879031,486,0,0
3879071,488,0,0
3879112,490,0,0
3879154,501,0,0
3879196,492,0,0
3879237,497,0,0
3879279,507,0,0
3879319,512,0,0
3879364,498,0,0
3879448,502,0,0
3879491,499,0,0
3879533,536,0,0
3879575,540,0,0
3879616,592,0,0
3879658,500,0,0
3879700,488,0,0
3879741,476,0,0
3879784,507,0,0
3879826,488,0,0
3879867,511,0,0
3879908,490,0,0
3879949,511,0,0
3879991,509,0,0
3880034,517,0,0
3880076,485,0,0
3880158,486,0,0
3880200,519,0,0
3880242,504,0,0
3880284,562,0,0
3880325,570,0,0
3880367,527,0,0
3880408,470,0,0
3880453,490,0,0
3880494,491,0,0
3880537,497,0,0
3880580,496,0,0
3880623,490,0,0
3880666,513,0,0
3880709,508,0,0
3880751,527,0,0
3880794,489,0,0
3880880,517,0,0
3880922,490,0,0
3880966,524,0,0
3881010,523,0,0
3881054,575,0,0
3881098,554,0,0
3881141,468,0,0
3881184,492,0,0
3881227,477,0,0
3881270,501,0,0
3881313,495,0,0
3881357,483,0,0
3881400,512,0,0
3881444,489,0,0
3881487,510,0,0
3881531,513,0,0
3881616,572,0,0
3881660,483,0,0
3881704,507,0,0
3881747,524,0,0
3881792,540,0,0
3881835,587,0,0
3881881,503,0,0
3881925,477,0,0
3881970,497,0,0
3882014,500,0,0
3882060,485,0,0
3882104,504,0,0
3882150,517,0,0
3882196,513,0,0
3882241,510,0,0
3882286,513,0,0
3882374,491,0,0
3882418,515,0,0
3882470,529,0,0
3882514,555,0,0
3882559,564,0,0
3882605,505,0,0
3882650,505,0,0
3882697,488,0,0
3882744,484,0,0
3882789,497,0,0
3882835,509,0,0
3882880,507,0,0
3882926,491,0,0
3882972,481,0,0
3883018,411,0,0
3883065,501,0,0
3883153,534,0,0
3883200,573,0,0
3883245,549,0,0
3883291,466,0,0
3883337,487,0,0
3883382,496,0,0
3883430,484,0,0
3883475,491,0,0
3883523,498,0,0
3883568,523,0,0
3883616,498,0,0
3883662,654,0,0
3883708,519,0,0
3883756,488,0,0
3883803,517,0,0
3883852,552,0,0
3883942,489,0,0
3883991,460,0,0
3884038,488,0,0
3884085,503,0,0
3884131,495,0,0
3884179,491,0,0
3884227,483,0,0
3884276,506,0,0
3884323,493,0,0
3884370,730,0,0
3884419,519,0,0
3884470,510,0,0
3884519,528,0,0
3884568,565,0,0
3884616,587,0,0
3884666,493,0,0
3884755,496,0,0
3884805,501,0,0
3884853,511,0,0
3884902,511,0,0
3884951,519,0,0
3884999,514,0,0
3885046,512,0,0
3885096,492,0,0
3885145,954,0,0
3885193,481,0,0
3885241,504,0,0
3885291,520,0,0
3885341,560,0,0
3885391,560,0,0
3885441,472,0,0
3885491,483,0,0
3885581,495,0,0
3885631,496,0,0
3885680,493,0,0
3885728,493,0,0
3885781,509,0,0
3885832,504,0,0
3885883,618,0,0
3885933,509,0,0
3885982,517,0,0
3886032,541,0,0
3886083,574,0,0
3886134,529,0,0
3886184,497,0,0
3886235,507,0,0
3886286,510,0,0
3886337,500,0,0
3886428,502,0,0
3886478,490,0,0
3886528,476,0,0
3886578,448,0,0
3886628,481,0,0
3886679,504,0,0
3886729,525,0,0
3886781,564,0,0
3886831,494,0,0
3886883,489,0,0
3886934,505,0,0
3886985,516,0,0
3887035,510,0,0
3887088,509,0,0
3887140,524,0,0
3887191,507,0,0
3887284,448,0,0
3887336,514,0,0
