57142290,46507,0
57145318,43594,0
57148420,42426,0
57151566,44490,0
57154650,47867,0
57157745,48299,0
57161534,45643,0
57164611,44010,0
57167706,45723,0
57170783,47611,0
57173894,48235,0
57176992,45995,0
57180101,43818,0
57183217,44250,0
57187039,48075,0
57190149,49900,0
57193273,48667,0
57196323,46507,0
57199424,46603,0
57202568,48907,0
57205639,49948,0
57208727,49324,0
57211814,46523,0
57214905,45611,0
57218033,46875,0
57221103,49228,0
57224215,49596,0
57227351,47403,0
57230400,44986,0
57233576,45707,0
57236677,47755,0
57239772,48363,0
57242846,46571,0
57245919,43194,0
57249004,42218,0
57252098,44010,0
57255195,45595,0
57258339,45067,0
57261373,42250,0
57264474,40841,0
57267595,42186,0
57271362,45050,0
57274473,45291,0
57277582,42778,0
57280638,41338,0
57283714,42106,0
57286819,44026,0
57289913,44730,0
57293006,43162,0
57296782,39737,0
57299890,40073,0
57303007,42138,0
57306111,43402,0
57309259,41818,0
57312333,38969,0
57315414,37897,0
57318573,39225,0
57321683,40793,0
57324784,40521,0
57327901,37721,0
57330968,35912,0
57334097,36905,0
57337210,39001,0
57340942,39817,0
57344025,37177,0
57347108,35112,0
57350230,35752,0
57353313,38233,0
57356417,39657,0
57359571,38297,0
57362663,35800,0
57365728,35640,0
57368828,37849,0
57372616,39945,0
57375701,38905,0
57378831,36568,0
57381927,35944,0
57385016,38169,0
57388146,40345,0
57391251,40121,0
57394337,37801,0
57397395,35992,0
57400562,37001,0
57404323,39737,0
57407398,40425,0
57410461,38441,0
57413603,36248,0
57416713,36840,0
57419850,38985,0
57422945,40537,0
57426028,39449,0
57429807,36856,0
57432914,37337,0
57436007,39561,0
57439089,41210,0
57442185,40457,0
57445306,37993,0
57448345,36953,0
57451449,38841,0
57454589,41658,0
57457671,42362,0
57461433,39785,0
57464609,38921,0
57467725,40825,0
57470841,43786,0
57473923,45339,0
57477012,43754,0
57480082,41546,0
57483170,41834,0
57486273,44378,0
57489343,45659,0
57492374,44586,0
57495465,41530,0
57498602,40713,0
57501691,42186,0
57504770,44426,0
57507881,44650,0
57510974,42186,0
57514080,39929,0
57517179,40537,0
57520298,43066,0
57523353,44266,0
57526463,42650,0
57529607,39737,0
57532706,39737,0
57535810,42234,0
57538900,44522,0
57541987,43978,0
57545062,40777,0
57548130,39321,0
57551879,41546,0
57554964,43594,0
57558043,43418,0
57561129,40697,0
57564916,38809,0
57567983,40409,0
57571047,42906,0
57574186,43146,0
57577300,40537,0
57580321,38201,0
57583430,38985,0
57586595,41370,0
57589706,43194,0
57592784,41898,0
57595294,39641,0
57598349,38345,0
57601458,39737,0
57604596,42314,0
57607662,42698,0
57610769,40153,0
57613842,38057,0
57616937,38585,0
57620016,41338,0
57623120,42410,0
57626222,41082,0
57629332,37929,0
57632373,37529,0
57635479,39209,0
57638593,41466,0
57641694,40681,0
57644799,37897,0
57648599,36184,0
57651711,38121,0
57654792,40986,0
57657889,41690,0
57661005,39513,0
57664123,37481,0
57667239,38393,0
57670347,40505,0
57673381,41178,0
57676502,39321,0
57680321,36312,0
57683357,37449,0
57686461,40041,0
57689592,41706,0
57692664,39209,0
57695791,34872,0
57698903,32295,0
